172.19.0.1 - - [29/Apr/2026:14:54:11 +0000] "POST /api/auth/register HTTP/1.1" 200 223 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; ru-RU) WindowsPowerShell/5.1.26100.8115"
172.18.0.1 - - [17/May/2026:19:53:12 +0000] "GET /api/lesson/tasks?languageId=1 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:53:13 +0000] "GET /api/lesson/tasks?languageId=1 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:53:14 +0000] "GET /api/lesson/tasks?languageId=1 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:53:39 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=5 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:53:39 +0000] "GET /api/lesson/tasks?languageId=1 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:53:40 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=5 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:54:18 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:54:18 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=5 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:54:19 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:56:03 +0000] "GET /api/health HTTP/1.1" 200 113 "-" "curl/8.19.0"
172.18.0.1 - - [17/May/2026:19:56:03 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 403 133 "-" "curl/8.19.0"
172.18.0.1 - - [17/May/2026:19:57:07 +0000] "GET /api/test?languageId=1&count=5 HTTP/1.1" 200 641 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:57:08 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:19:57:09 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 404 14552 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:03:46 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 403 133 "-" "curl/8.19.0"
172.18.0.1 - - [17/May/2026:20:04:15 +0000] "POST /api/auth/register HTTP/1.1" 200 232 "-" "curl/8.19.0"
172.18.0.1 - - [17/May/2026:20:04:15 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1199 "-" "curl/8.19.0"
172.18.0.1 - - [17/May/2026:20:05:42 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 403 133 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:05:42 +0000] "POST /api/auth/refresh HTTP/1.1" 200 66 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:05:42 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1213 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:06:38 +0000] "OPTIONS /api/lesson-results HTTP/1.1" 200 0 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:06:38 +0000] "POST /api/lesson-results HTTP/1.1" 404 14561 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:07:02 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1165 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:07:02 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1233 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:07:43 +0000] "OPTIONS /api/lesson/results HTTP/1.1" 200 0 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:07:43 +0000] "POST /api/lesson/results HTTP/1.1" 500 15508 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:09:53 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1176 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:09:54 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1185 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:11:00 +0000] "POST /api/lesson/results HTTP/1.1" 500 20926 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:11:57 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1179 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:11:58 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1166 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:12:19 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=10 HTTP/1.1" 200 1142 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:13:31 +0000] "POST /api/lesson/results HTTP/1.1" 200 156 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:10 +0000] "GET /api/test?languageId=1&count=5 HTTP/1.1" 200 657 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:22 +0000] "GET /api/test?languageId=1&count=5 HTTP/1.1" 200 668 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:24 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=3 HTTP/1.1" 200 370 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:35 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=3 HTTP/1.1" 200 370 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:36 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=3 HTTP/1.1" 200 398 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:38 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=3 HTTP/1.1" 200 404 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:40 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=3 HTTP/1.1" 200 375 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:15:49 +0000] "GET /api/lesson/tasks?languageId=1&maxTasks=3 HTTP/1.1" 200 350 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
172.18.0.1 - - [17/May/2026:20:16:32 +0000] "POST /api/lesson/results HTTP/1.1" 200 159 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36"
